Date,SPY,EFA,EEM,TLT,IEF,HYG,GLD,DBC,VNQ,BIL
2017-02-15,202.30419921875,45.541500091552734,31.430727005004883,91.45800018310547,84.10877227783203,53.52595901489258,117.44999694824219,13.450911521911621,57.48099136352539,73.73143768310547
2017-02-16,202.1319122314453,45.646846771240234,31.316991806030273,91.95771789550781,84.44684600830078,53.483245849609375,118.08000183105469,13.366369247436523,57.8198356628418,73.73143768310547
2017-02-17,202.45059204101562,45.52644348144531,31.18701171875,92.50362396240234,84.6722183227539,53.53814697265625,117.68000030517578,13.341005325317383,57.930484771728516,73.74760437011719
2017-02-21,203.65621948242188,45.676937103271484,31.528200149536133,92.34212493896484,84.63200378417969,53.71504592895508,117.75,13.3240966796875,58.67041778564453,73.73143768310547
2017-02-22,203.47537231445312,45.676937103271484,31.625701904296875,92.49591064453125,84.76883697509766,53.73944091796875,117.91000366210938,13.256462097167969,58.4767951965332,73.73143768310547
2017-02-23,203.61317443847656,45.77477264404297,31.633817672729492,92.7726821899414,84.99421691894531,53.788246154785156,118.94000244140625,13.29873275756836,58.78107452392578,73.73143768310547
2017-02-24,203.87147521972656,45.44366455078125,31.26012420654297,93.8028793334961,85.38861846923828,53.83095169067383,119.69999694824219,13.273370742797852,59.057708740234375,73.73143768310547
2017-02-27,204.19012451171875,45.47376251220703,31.162647247314453,93.24932098388672,85.08275604248047,53.89803695678711,119.12000274658203,13.239553451538086,59.368892669677734,73.73143768310547
2017-02-28,203.6389923095703,45.40604019165039,30.8620662689209,93.59530639648438,85.04248809814453,53.85533905029297,119.2300033569336,13.290278434753418,58.96087646484375,73.76374816894531
2017-03-01,206.48947143554688,45.88011932373047,31.341365814208984,92.02696990966797,84.45002746582031,54.05384063720703,119.05999755859375,13.349459648132324,58.78107452392578,73.73468017578125
2017-03-02,205.1890869140625,45.57911682128906,30.78894805908203,91.69576263427734,84.20825958251953,53.88225555419922,117.58000183105469,13.138099670410156,58.46297836303711,73.73468017578125
2017-03-03,205.31822204589844,45.85001754760742,31.0245418548584,91.93452453613281,84.28883361816406,53.906795501708984,117.51000213623047,13.205735206604004,58.23476791381836,73.75077819824219
2017-03-06,204.7068634033203,45.70703887939453,31.040788650512695,91.4954605102539,84.27269744873047,53.735260009765625,116.72000122070312,13.188827514648438,57.97199249267578,73.76696014404297
2017-03-07,204.09539794921875,45.54901885986328,31.07327651977539,91.21819305419922,84.15179443359375,53.38606643676758,115.77999877929688,13.129647254943848,57.69533920288086,73.73468017578125
2017-03-08,203.7165069580078,45.38346862792969,30.780832290649414,90.72518920898438,83.86971282958984,53.03070831298828,115.05999755859375,12.833742141723633,56.63037109375,73.73468017578125
2017-03-09,203.974853515625,45.556541442871094,30.537113189697266,90.0010986328125,83.6359634399414,52.8897819519043,114.47000122070312,12.723835945129395,55.77979278564453,73.73468017578125
2017-03-10,204.68963623046875,45.9403190612793,30.878307342529297,90.31690216064453,83.81329345703125,52.871437072753906,114.72000122070312,12.605474472045898,55.60689926147461,73.75077819824219
2017-03-13,204.79295349121094,46.181121826171875,31.30887794494629,89.74687957763672,83.60372161865234,52.9143180847168,114.73999786376953,12.588565826416016,55.74521255493164,73.73468017578125
2017-03-14,204.00927734375,45.82744598388672,31.130146026611328,90.17826843261719,83.69236755371094,52.755035400390625,114.12000274658203,12.53783893585205,55.731380462646484,73.73468017578125
2017-03-15,205.77467346191406,46.48212432861328,31.942523956298828,91.27982330322266,84.42585754394531,53.48408508300781,116.25,12.647746086120605,56.85860824584961,73.75077819824219
2017-03-16,205.36988830566406,46.707881927490234,32.13749313354492,90.81758117675781,84.1921157836914,53.330928802490234,116.7300033569336,12.630837440490723,56.74794006347656,73.76696014404297
